order_id,user_id,product_id,order_date,status,total,n_items
order_039125,user_06667,prod_0136,2022-11-16T01:00:14Z,shipped,3902.64,5
order_039125,user_06667,prod_0939,2022-11-16T01:00:14Z,shipped,3902.64,5
order_039126,user_06527,prod_0979,2023-09-29T20:22:18Z,delivered,212.47,1
order_039127,user_07766,prod_0691,2022-05-23T15:52:01Z,delivered,1003.05,3
order_039127,user_07766,prod_0114,2022-05-23T15:52:01Z,delivered,1003.05,3
order_039127,user_07766,prod_0622,2022-05-23T15:52:01Z,delivered,1003.05,3
order_039128,user_07901,prod_0154,2023-03-06T10:45:25Z,delivered,2477.8,2
order_039128,user_07901,prod_0041,2023-03-06T10:45:25Z,delivered,2477.8,2
order_039129,user_02097,prod_0855,2024-07-05T00:32:19Z,cancelled,681.31,2
order_039129,user_02097,prod_0681,2024-07-05T00:32:19Z,cancelled,681.31,2
order_039130,user_03378,prod_0109,2024-04-30T10:00:10Z,cancelled,2255.4,2
order_039130,user_03378,prod_0118,2024-04-30T10:00:10Z,cancelled,2255.4,2
order_039131,user_07392,prod_0091,2024-05-13T14:36:04Z,delivered,686.22,3
order_039131,user_07392,prod_0139,2024-05-13T14:36:04Z,delivered,686.22,3
order_039131,user_07392,prod_0781,2024-05-13T14:36:04Z,delivered,686.22,3
order_039132,user_06367,prod_0447,2023-12-22T10:23:14Z,delivered,352.04,3
order_039132,user_06367,prod_0569,2023-12-22T10:23:14Z,delivered,352.04,3
order_039132,user_06367,prod_0556,2023-12-22T10:23:14Z,delivered,352.04,3
order_039133,user_04654,prod_0252,2022-07-14T02:35:33Z,delivered,1930.48,5
order_039133,user_04654,prod_0546,2022-07-14T02:35:33Z,delivered,1930.48,5
order_039133,user_04654,prod_0029,2022-07-14T02:35:33Z,delivered,1930.48,5
order_039133,user_04654,prod_0709,2022-07-14T02:35:33Z,delivered,1930.48,5
order_039133,user_04654,prod_0885,2022-07-14T02:35:33Z,delivered,1930.48,5
order_039134,user_03936,prod_0028,2023-10-14T20:48:06Z,processing,1966.1,3
order_039134,user_03936,prod_0728,2023-10-14T20:48:06Z,processing,1966.1,3
order_039134,user_03936,prod_0170,2023-10-14T20:48:06Z,processing,1966.1,3
order_039135,user_09641,prod_0597,2023-12-05T13:19:14Z,delivered,629.08,2
order_039135,user_09641,prod_0120,2023-12-05T13:19:14Z,delivered,629.08,2
order_039136,user_07243,prod_0875,2024-02-04T03:02:36Z,delivered,653.79,4
order_039136,user_07243,prod_0107,2024-02-04T03:02:36Z,delivered,653.79,4
order_039136,user_07243,prod_0133,2024-02-04T03:02:36Z,delivered,653.79,4
order_039136,user_07243,prod_0155,2024-02-04T03:02:36Z,delivered,653.79,4
order_039137,user_08335,prod_0691,2022-10-13T03:16:20Z,delivered,1004.82,2
order_039137,user_08335,prod_0687,2022-10-13T03:16:20Z,delivered,1004.82,2
order_039138,user_07403,prod_0626,2023-05-07T01:48:11Z,delivered,531.43,2
order_039138,user_07403,prod_0690,2023-05-07T01:48:11Z,delivered,531.43,2
order_039139,user_09315,prod_0861,2022-10-25T02:13:45Z,delivered,87.77,1
order_039140,user_05012,prod_0280,2023-04-23T08:43:40Z,delivered,308.78,3
order_039140,user_05012,prod_0841,2023-04-23T08:43:40Z,delivered,308.78,3
order_039140,user_05012,prod_0605,2023-04-23T08:43:40Z,delivered,308.78,3
order_039141,user_07357,prod_0779,2022-04-02T16:37:44Z,cancelled,45.07,1
order_039142,user_07207,prod_0427,2023-02-18T04:52:07Z,delivered,239.53,1
order_039143,user_05090,prod_0649,2022-03-25T19:37:43Z,delivered,1320.74,3
order_039143,user_05090,prod_0708,2022-03-25T19:37:43Z,delivered,1320.74,3
order_039143,user_05090,prod_0718,2022-03-25T19:37:43Z,delivered,1320.74,3
order_039144,user_00903,prod_0952,2023-03-13T15:24:21Z,delivered,228.6,1
order_039145,user_09350,prod_0164,2022-05-30T09:23:14Z,delivered,1079.65,1
order_039146,user_00144,prod_0614,2022-10-06T10:42:32Z,processing,822.51,4
order_039146,user_00144,prod_0365,2022-10-06T10:42:32Z,processing,822.51,4
order_039146,user_00144,prod_0503,2022-10-06T10:42:32Z,processing,822.51,4
order_039146,user_00144,prod_0752,2022-10-06T10:42:32Z,processing,822.51,4
order_039147,user_05230,prod_0096,2023-03-22T07:47:44Z,delivered,693.63,1
order_039148,user_09261,prod_0080,2022-05-24T17:59:33Z,returned,1717.74,3
order_039148,user_09261,prod_0218,2022-05-24T17:59:33Z,returned,1717.74,3
order_039148,user_09261,prod_0298,2022-05-24T17:59:33Z,returned,1717.74,3
order_039149,user_03232,prod_0884,2022-06-22T04:59:58Z,delivered,1278.55,2
order_039149,user_03232,prod_0149,2022-06-22T04:59:58Z,delivered,1278.55,2
order_039150,user_00795,prod_0324,2022-05-21T12:17:23Z,shipped,357.58,1
order_039151,user_02914,prod_0897,2022-04-15T17:35:45Z,shipped,241.66,4
order_039151,user_02914,prod_0583,2022-04-15T17:35:45Z,shipped,241.66,4
order_039151,user_02914,prod_0370,2022-04-15T17:35:45Z,shipped,241.66,4
order_039151,user_02914,prod_0529,2022-04-15T17:35:45Z,shipped,241.66,4
order_039152,user_08357,prod_0158,2023-07-12T17:34:55Z,delivered,963.85,2
order_039152,user_08357,prod_0710,2023-07-12T17:34:55Z,delivered,963.85,2
order_039153,user_06382,prod_0818,2022-03-30T10:54:36Z,cancelled,183.03,1
order_039154,user_05445,prod_0390,2023-04-14T20:58:04Z,delivered,776.54,3
order_039154,user_05445,prod_0395,2023-04-14T20:58:04Z,delivered,776.54,3
order_039154,user_05445,prod_0388,2023-04-14T20:58:04Z,delivered,776.54,3
order_039155,user_09752,prod_0518,2023-02-14T23:44:26Z,cancelled,9.82,1
order_039156,user_08090,prod_0118,2022-04-03T22:25:55Z,delivered,766.01,1
order_039157,user_05319,prod_0906,2023-08-05T11:17:23Z,delivered,337.83,4
order_039157,user_05319,prod_0575,2023-08-05T11:17:23Z,delivered,337.83,4
order_039157,user_05319,prod_0478,2023-08-05T11:17:23Z,delivered,337.83,4
order_039157,user_05319,prod_0738,2023-08-05T11:17:23Z,delivered,337.83,4
order_039158,user_07945,prod_0769,2024-06-10T15:38:33Z,delivered,168.08,1
order_039159,user_09831,prod_0552,2024-12-01T01:44:15Z,delivered,1804.82,4
order_039159,user_09831,prod_0674,2024-12-01T01:44:15Z,delivered,1804.82,4
order_039159,user_09831,prod_0620,2024-12-01T01:44:15Z,delivered,1804.82,4
order_039159,user_09831,prod_0051,2024-12-01T01:44:15Z,delivered,1804.82,4
order_039160,user_04654,prod_0511,2024-10-15T17:20:00Z,processing,1878.1,4
order_039160,user_04654,prod_0051,2024-10-15T17:20:00Z,processing,1878.1,4
order_039160,user_04654,prod_0308,2024-10-15T17:20:00Z,processing,1878.1,4
order_039160,user_04654,prod_0917,2024-10-15T17:20:00Z,processing,1878.1,4
order_039161,user_09679,prod_0531,2023-09-30T15:26:47Z,cancelled,171.2,3
order_039161,user_09679,prod_0529,2023-09-30T15:26:47Z,cancelled,171.2,3
order_039161,user_09679,prod_0528,2023-09-30T15:26:47Z,cancelled,171.2,3
order_039162,user_07092,prod_0008,2024-07-09T20:04:57Z,delivered,2534.12,2
order_039162,user_07092,prod_0089,2024-07-09T20:04:57Z,delivered,2534.12,2
order_039163,user_09458,prod_0300,2024-03-08T21:12:44Z,shipped,487.72,2
order_039163,user_09458,prod_0187,2024-03-08T21:12:44Z,shipped,487.72,2
order_039164,user_06013,prod_0012,2024-12-09T22:20:56Z,delivered,673.05,1
order_039165,user_07610,prod_0950,2022-01-23T08:00:54Z,delivered,1028.81,2
order_039165,user_07610,prod_0100,2022-01-23T08:00:54Z,delivered,1028.81,2
order_039166,user_03966,prod_0038,2024-06-07T06:47:17Z,returned,1224.76,3
order_039166,user_03966,prod_0493,2024-06-07T06:47:17Z,returned,1224.76,3
order_039166,user_03966,prod_0173,2024-06-07T06:47:17Z,returned,1224.76,3
order_039167,user_08379,prod_0772,2022-08-26T00:11:09Z,delivered,178.02,1
order_039168,user_06773,prod_0039,2024-01-25T05:41:06Z,delivered,1571.35,3
order_039168,user_06773,prod_0644,2024-01-25T05:41:06Z,delivered,1571.35,3
order_039168,user_06773,prod_0873,2024-01-25T05:41:06Z,delivered,1571.35,3
order_039169,user_09811,prod_0525,2024-04-28T08:28:21Z,delivered,253.14,2
order_039169,user_09811,prod_0245,2024-04-28T08:28:21Z,delivered,253.14,2
order_039170,user_05829,prod_0629,2023-02-07T14:53:56Z,delivered,56.83,1
order_039171,user_01764,prod_0839,2023-08-14T02:32:14Z,returned,262.86,2
order_039171,user_01764,prod_0862,2023-08-14T02:32:14Z,returned,262.86,2
order_039172,user_01348,prod_0398,2024-09-21T13:56:37Z,cancelled,393.25,4
order_039172,user_01348,prod_0578,2024-09-21T13:56:37Z,cancelled,393.25,4
order_039172,user_01348,prod_0892,2024-09-21T13:56:37Z,cancelled,393.25,4
order_039172,user_01348,prod_0751,2024-09-21T13:56:37Z,cancelled,393.25,4
order_039173,user_01542,prod_0619,2024-10-10T23:50:27Z,delivered,42.37,1
order_039174,user_00939,prod_0010,2023-03-07T07:49:19Z,delivered,634.72,4
order_039174,user_00939,prod_0236,2023-03-07T07:49:19Z,delivered,634.72,4
order_039174,user_00939,prod_0144,2023-03-07T07:49:19Z,delivered,634.72,4
order_039174,user_00939,prod_0813,2023-03-07T07:49:19Z,delivered,634.72,4
order_039175,user_06337,prod_0446,2024-02-04T18:40:23Z,delivered,167.26,1
order_039176,user_09469,prod_0638,2022-12-29T19:28:37Z,delivered,1300.51,2
order_039176,user_09469,prod_0646,2022-12-29T19:28:37Z,delivered,1300.51,2
order_039177,user_02392,prod_0856,2023-10-03T09:58:44Z,returned,603.97,2
order_039177,user_02392,prod_0705,2023-10-03T09:58:44Z,returned,603.97,2
order_039178,user_04731,prod_0198,2023-12-05T07:43:22Z,cancelled,193.21,1
order_039179,user_01409,prod_0971,2023-04-12T08:01:23Z,delivered,377.86,2
order_039179,user_01409,prod_0935,2023-04-12T08:01:23Z,delivered,377.86,2
order_039180,user_02459,prod_0136,2024-02-04T15:13:22Z,delivered,1767.95,3
order_039180,user_02459,prod_0032,2024-02-04T15:13:22Z,delivered,1767.95,3
order_039180,user_02459,prod_0939,2024-02-04T15:13:22Z,delivered,1767.95,3
order_039181,user_08193,prod_0357,2024-08-05T09:22:18Z,delivered,485.19,2
order_039181,user_08193,prod_0214,2024-08-05T09:22:18Z,delivered,485.19,2
order_039182,user_06987,prod_0947,2024-06-15T05:04:59Z,processing,1314.45,4
order_039182,user_06987,prod_0152,2024-06-15T05:04:59Z,processing,1314.45,4
order_039182,user_06987,prod_0600,2024-06-15T05:04:59Z,processing,1314.45,4
order_039182,user_06987,prod_0469,2024-06-15T05:04:59Z,processing,1314.45,4
order_039183,user_01115,prod_0087,2023-09-25T20:38:36Z,returned,1496.9,2
order_039183,user_01115,prod_0779,2023-09-25T20:38:36Z,returned,1496.9,2
order_039184,user_07874,prod_0638,2024-07-03T13:36:18Z,cancelled,821.59,3
order_039184,user_07874,prod_0328,2024-07-03T13:36:18Z,cancelled,821.59,3
order_039184,user_07874,prod_0226,2024-07-03T13:36:18Z,cancelled,821.59,3
order_039185,user_07528,prod_0976,2022-05-29T05:52:10Z,shipped,255.68,2
order_039185,user_07528,prod_0187,2022-05-29T05:52:10Z,shipped,255.68,2
order_039186,user_03041,prod_0284,2024-09-14T17:39:44Z,delivered,593.83,2
order_039186,user_03041,prod_0638,2024-09-14T17:39:44Z,delivered,593.83,2
order_039187,user_00710,prod_0606,2022-09-25T17:09:46Z,delivered,662.73,3
order_039187,user_00710,prod_0786,2022-09-25T17:09:46Z,delivered,662.73,3
order_039187,user_00710,prod_0081,2022-09-25T17:09:46Z,delivered,662.73,3
order_039188,user_01138,prod_0772,2024-07-17T06:11:27Z,delivered,769.36,4
order_039188,user_01138,prod_0247,2024-07-17T06:11:27Z,delivered,769.36,4
order_039188,user_01138,prod_0463,2024-07-17T06:11:27Z,delivered,769.36,4
order_039188,user_01138,prod_0465,2024-07-17T06:11:27Z,delivered,769.36,4
order_039189,user_08801,prod_0911,2024-10-31T03:07:02Z,delivered,368.56,1
order_039190,user_07992,prod_0535,2024-02-24T10:52:30Z,delivered,39.07,1
order_039191,user_03481,prod_0269,2022-05-13T00:19:18Z,delivered,218.97,1
order_039192,user_05723,prod_0527,2023-10-25T01:15:20Z,shipped,118.52,2
order_039192,user_05723,prod_0411,2023-10-25T01:15:20Z,shipped,118.52,2
order_039193,user_08390,prod_0583,2023-05-16T23:07:48Z,delivered,71.75,1
order_039194,user_05241,prod_0102,2022-07-17T17:01:12Z,shipped,939.29,3
order_039194,user_05241,prod_0504,2022-07-17T17:01:12Z,shipped,939.29,3
order_039194,user_05241,prod_0441,2022-07-17T17:01:12Z,shipped,939.29,3
order_039195,user_03532,prod_0236,2023-03-11T20:29:13Z,delivered,2471.98,5
order_039195,user_03532,prod_0039,2023-03-11T20:29:13Z,delivered,2471.98,5
order_039195,user_03532,prod_0058,2023-03-11T20:29:13Z,delivered,2471.98,5
order_039195,user_03532,prod_0176,2023-03-11T20:29:13Z,delivered,2471.98,5
order_039195,user_03532,prod_0231,2023-03-11T20:29:13Z,delivered,2471.98,5
order_039196,user_06861,prod_0592,2024-05-28T05:39:30Z,returned,65.69,1
order_039197,user_01730,prod_0199,2024-09-13T19:06:50Z,shipped,32.79,1
order_039198,user_06478,prod_0563,2023-03-12T16:05:38Z,delivered,915.4,4
order_039198,user_06478,prod_0289,2023-03-12T16:05:38Z,delivered,915.4,4
order_039198,user_06478,prod_0652,2023-03-12T16:05:38Z,delivered,915.4,4
order_039198,user_06478,prod_0508,2023-03-12T16:05:38Z,delivered,915.4,4
order_039199,user_05210,prod_0016,2022-06-15T02:52:06Z,delivered,438.21,1
order_039200,user_08833,prod_0068,2022-04-25T09:05:34Z,delivered,1463.07,2
order_039200,user_08833,prod_0318,2022-04-25T09:05:34Z,delivered,1463.07,2
order_039201,user_08460,prod_0083,2022-03-15T20:28:08Z,delivered,2433.19,2
order_039201,user_08460,prod_0049,2022-03-15T20:28:08Z,delivered,2433.19,2
order_039202,user_06418,prod_0532,2022-03-28T02:12:06Z,delivered,13.41,1
order_039203,user_03116,prod_0152,2024-05-23T02:09:01Z,cancelled,383.67,1
order_039204,user_00954,prod_0716,2022-11-26T18:54:19Z,delivered,934.74,4
order_039204,user_00954,prod_0729,2022-11-26T18:54:19Z,delivered,934.74,4
order_039204,user_00954,prod_0670,2022-11-26T18:54:19Z,delivered,934.74,4
order_039204,user_00954,prod_0723,2022-11-26T18:54:19Z,delivered,934.74,4
order_039205,user_04779,prod_0592,2024-05-31T00:21:01Z,delivered,723.22,3
order_039205,user_04779,prod_0685,2024-05-31T00:21:01Z,delivered,723.22,3
order_039205,user_04779,prod_0897,2024-05-31T00:21:01Z,delivered,723.22,3
order_039206,user_01129,prod_0101,2023-09-20T10:53:11Z,delivered,1759.11,4
order_039206,user_01129,prod_0090,2023-09-20T10:53:11Z,delivered,1759.11,4
order_039206,user_01129,prod_0828,2023-09-20T10:53:11Z,delivered,1759.11,4
order_039206,user_01129,prod_0076,2023-09-20T10:53:11Z,delivered,1759.11,4
order_039207,user_00528,prod_0283,2024-05-04T08:32:42Z,processing,461.92,1
order_039208,user_00728,prod_0050,2024-08-16T13:43:17Z,delivered,1355.47,2
order_039208,user_00728,prod_0854,2024-08-16T13:43:17Z,delivered,1355.47,2
order_039209,user_09747,prod_0291,2022-12-26T06:40:24Z,delivered,291.59,1
order_039210,user_00116,prod_0323,2022-09-21T21:08:12Z,delivered,155.33,1
order_039211,user_02318,prod_0087,2022-02-25T17:19:47Z,delivered,2694.99,4
order_039211,user_02318,prod_0095,2022-02-25T17:19:47Z,delivered,2694.99,4
order_039211,user_02318,prod_0886,2022-02-25T17:19:47Z,delivered,2694.99,4
order_039211,user_02318,prod_0084,2022-02-25T17:19:47Z,delivered,2694.99,4
order_039212,user_07660,prod_0619,2023-02-13T08:48:22Z,returned,42.37,1
order_039213,user_05040,prod_0693,2024-01-30T05:38:32Z,delivered,622.95,2
order_039213,user_05040,prod_0107,2024-01-30T05:38:32Z,delivered,622.95,2
order_039214,user_03740,prod_0355,2022-06-09T02:55:41Z,cancelled,88.69,1
order_039215,user_05427,prod_0107,2024-07-09T04:59:16Z,delivered,238.6,2
order_039215,user_05427,prod_0620,2024-07-09T04:59:16Z,delivered,238.6,2
order_039216,user_02373,prod_0403,2024-11-21T14:53:02Z,delivered,1256.93,4
order_039216,user_02373,prod_0187,2024-11-21T14:53:02Z,delivered,1256.93,4
order_039216,user_02373,prod_0894,2024-11-21T14:53:02Z,delivered,1256.93,4
order_039216,user_02373,prod_0038,2024-11-21T14:53:02Z,delivered,1256.93,4
order_039217,user_02285,prod_0597,2022-03-28T23:32:23Z,shipped,116.18,2
order_039217,user_02285,prod_0883,2022-03-28T23:32:23Z,shipped,116.18,2
order_039218,user_04305,prod_0938,2024-12-06T07:53:15Z,delivered,84.16,1
order_039219,user_06156,prod_0585,2022-01-23T18:13:04Z,shipped,122.02,2
order_039219,user_06156,prod_0507,2022-01-23T18:13:04Z,shipped,122.02,2
order_039220,user_08007,prod_0736,2023-03-21T12:22:16Z,shipped,362.42,2
order_039220,user_08007,prod_0245,2023-03-21T12:22:16Z,shipped,362.42,2
order_039221,user_06404,prod_0950,2022-06-24T01:48:06Z,delivered,162.2,1
order_039222,user_05912,prod_0188,2024-04-15T23:30:07Z,shipped,1518.83,3
order_039222,user_05912,prod_0687,2024-04-15T23:30:07Z,shipped,1518.83,3
order_039222,user_05912,prod_0147,2024-04-15T23:30:07Z,shipped,1518.83,3
order_039223,user_02464,prod_0897,2023-07-12T08:31:15Z,delivered,1375.24,4
order_039223,user_02464,prod_0089,2023-07-12T08:31:15Z,delivered,1375.24,4
order_039223,user_02464,prod_0860,2023-07-12T08:31:15Z,delivered,1375.24,4
order_039223,user_02464,prod_0882,2023-07-12T08:31:15Z,delivered,1375.24,4
order_039224,user_07302,prod_0535,2024-06-12T14:02:06Z,delivered,39.07,1
order_039225,user_03468,prod_0012,2023-12-12T01:17:20Z,shipped,733.57,2
order_039225,user_03468,prod_0287,2023-12-12T01:17:20Z,shipped,733.57,2
order_039226,user_01077,prod_0023,2024-01-31T17:32:44Z,delivered,993.39,1
order_039227,user_01931,prod_0114,2024-12-19T02:48:34Z,delivered,577.07,2
order_039227,user_01931,prod_0907,2024-12-19T02:48:34Z,delivered,577.07,2
order_039228,user_00997,prod_0614,2022-03-09T11:17:37Z,delivered,901.13,4
order_039228,user_00997,prod_0721,2022-03-09T11:17:37Z,delivered,901.13,4
order_039228,user_00997,prod_0579,2022-03-09T11:17:37Z,delivered,901.13,4
order_039228,user_00997,prod_0560,2022-03-09T11:17:37Z,delivered,901.13,4
order_039229,user_07912,prod_0388,2022-05-08T17:56:33Z,delivered,702.93,5
order_039229,user_07912,prod_0762,2022-05-08T17:56:33Z,delivered,702.93,5
order_039229,user_07912,prod_0541,2022-05-08T17:56:33Z,delivered,702.93,5
order_039229,user_07912,prod_0180,2022-05-08T17:56:33Z,delivered,702.93,5
order_039229,user_07912,prod_0511,2022-05-08T17:56:33Z,delivered,702.93,5
order_039230,user_06613,prod_0142,2024-11-28T10:11:53Z,processing,1515.5,2
order_039230,user_06613,prod_0593,2024-11-28T10:11:53Z,processing,1515.5,2
order_039231,user_07802,prod_0568,2024-07-25T06:10:54Z,processing,1544.62,3
order_039231,user_07802,prod_0121,2024-07-25T06:10:54Z,processing,1544.62,3
order_039231,user_07802,prod_0645,2024-07-25T06:10:54Z,processing,1544.62,3
order_039232,user_07235,prod_0956,2024-04-17T02:37:35Z,delivered,183.28,1
order_039233,user_07122,prod_0168,2024-05-23T14:15:58Z,returned,1333.58,1
order_039234,user_06801,prod_0451,2022-01-06T06:55:39Z,delivered,214.21,1
order_039235,user_06293,prod_0154,2023-01-20T08:49:14Z,returned,2711.83,3
order_039235,user_06293,prod_0138,2023-01-20T08:49:14Z,returned,2711.83,3
order_039235,user_06293,prod_0505,2023-01-20T08:49:14Z,returned,2711.83,3
order_039236,user_07250,prod_0047,2022-09-26T15:01:14Z,delivered,2062.19,4
order_039236,user_07250,prod_0025,2022-09-26T15:01:14Z,delivered,2062.19,4
order_039236,user_07250,prod_0693,2022-09-26T15:01:14Z,delivered,2062.19,4
order_039236,user_07250,prod_0622,2022-09-26T15:01:14Z,delivered,2062.19,4
order_039237,user_06677,prod_0341,2023-12-10T02:34:44Z,returned,498.9,2
order_039237,user_06677,prod_0209,2023-12-10T02:34:44Z,returned,498.9,2
order_039238,user_06395,prod_0746,2022-01-29T13:57:21Z,delivered,115.54,1
order_039239,user_08977,prod_0618,2024-12-05T19:02:14Z,delivered,278.16,4
order_039239,user_08977,prod_0922,2024-12-05T19:02:14Z,delivered,278.16,4
order_039239,user_08977,prod_0624,2024-12-05T19:02:14Z,delivered,278.16,4
order_039239,user_08977,prod_0571,2024-12-05T19:02:14Z,delivered,278.16,4
order_039240,user_04138,prod_0775,2023-10-08T20:10:20Z,cancelled,79.77,2
order_039240,user_04138,prod_0085,2023-10-08T20:10:20Z,cancelled,79.77,2
order_039241,user_04359,prod_0374,2024-11-29T15:56:59Z,returned,1012.68,5
order_039241,user_04359,prod_0241,2024-11-29T15:56:59Z,returned,1012.68,5
order_039241,user_04359,prod_0241,2024-11-29T15:56:59Z,returned,1012.68,5
order_039241,user_04359,prod_0341,2024-11-29T15:56:59Z,returned,1012.68,5
order_039241,user_04359,prod_0323,2024-11-29T15:56:59Z,returned,1012.68,5
order_039242,user_09855,prod_0022,2023-01-06T14:18:28Z,delivered,712.52,4
order_039242,user_09855,prod_0610,2023-01-06T14:18:28Z,delivered,712.52,4
order_039242,user_09855,prod_0348,2023-01-06T14:18:28Z,delivered,712.52,4
order_039242,user_09855,prod_0288,2023-01-06T14:18:28Z,delivered,712.52,4
order_039243,user_06672,prod_0279,2023-03-01T21:46:00Z,delivered,990.36,3
order_039243,user_06672,prod_0806,2023-03-01T21:46:00Z,delivered,990.36,3
order_039243,user_06672,prod_0344,2023-03-01T21:46:00Z,delivered,990.36,3
order_039244,user_08971,prod_0314,2022-01-21T10:49:30Z,delivered,1313.68,2
order_039244,user_08971,prod_0134,2022-01-21T10:49:30Z,delivered,1313.68,2
order_039245,user_07664,prod_0198,2023-12-01T00:09:12Z,delivered,193.21,1
order_039246,user_02753,prod_0553,2022-11-26T10:13:07Z,delivered,54.45,1
order_039247,user_00006,prod_0111,2022-01-16T00:44:35Z,cancelled,902.71,1
order_039248,user_07056,prod_0586,2024-04-28T06:56:36Z,delivered,133.92,3
order_039248,user_07056,prod_0584,2024-04-28T06:56:36Z,delivered,133.92,3
order_039248,user_07056,prod_0894,2024-04-28T06:56:36Z,delivered,133.92,3
order_039249,user_03406,prod_0347,2022-03-31T08:12:33Z,delivered,997.93,4
order_039249,user_03406,prod_0256,2022-03-31T08:12:33Z,delivered,997.93,4
order_039249,user_03406,prod_0364,2022-03-31T08:12:33Z,delivered,997.93,4
order_039249,user_03406,prod_0758,2022-03-31T08:12:33Z,delivered,997.93,4
order_039250,user_04119,prod_0647,2024-09-14T06:51:50Z,processing,359.1,1
order_039251,user_07565,prod_0094,2023-01-12T13:26:59Z,shipped,1456.77,2
order_039251,user_07565,prod_0472,2023-01-12T13:26:59Z,shipped,1456.77,2
order_039252,user_02084,prod_0570,2022-09-21T04:32:52Z,delivered,49.12,1
order_039253,user_08244,prod_0288,2024-07-31T15:11:13Z,delivered,191.26,4
order_039253,user_08244,prod_0618,2024-07-31T15:11:13Z,delivered,191.26,4
order_039253,user_08244,prod_0545,2024-07-31T15:11:13Z,delivered,191.26,4
order_039253,user_08244,prod_0575,2024-07-31T15:11:13Z,delivered,191.26,4
order_039254,user_07669,prod_0192,2024-12-10T06:07:15Z,cancelled,1408.4,4
order_039254,user_07669,prod_0636,2024-12-10T06:07:15Z,cancelled,1408.4,4
order_039254,user_07669,prod_0653,2024-12-10T06:07:15Z,cancelled,1408.4,4
order_039254,user_07669,prod_0699,2024-12-10T06:07:15Z,cancelled,1408.4,4
order_039255,user_09840,prod_0735,2024-03-22T09:24:40Z,returned,1067.82,4
order_039255,user_09840,prod_0342,2024-03-22T09:24:40Z,returned,1067.82,4
order_039255,user_09840,prod_0309,2024-03-22T09:24:40Z,returned,1067.82,4
order_039255,user_09840,prod_0344,2024-03-22T09:24:40Z,returned,1067.82,4
order_039256,user_07882,prod_0165,2024-07-11T05:19:53Z,delivered,486.17,1
order_039257,user_00212,prod_0931,2022-11-07T22:33:36Z,processing,715.62,2
order_039257,user_00212,prod_0659,2022-11-07T22:33:36Z,processing,715.62,2
order_039258,user_01234,prod_0153,2024-07-29T02:41:27Z,processing,852.25,1
order_039259,user_00746,prod_0145,2024-04-25T14:29:11Z,delivered,1101.98,2
order_039259,user_00746,prod_0544,2024-04-25T14:29:11Z,delivered,1101.98,2
order_039260,user_09868,prod_0102,2022-12-23T05:11:17Z,delivered,826.97,2
order_039260,user_09868,prod_0192,2022-12-23T05:11:17Z,delivered,826.97,2
order_039261,user_02289,prod_0373,2023-08-01T11:26:42Z,delivered,855.43,4
order_039261,user_02289,prod_0352,2023-08-01T11:26:42Z,delivered,855.43,4
order_039261,user_02289,prod_0269,2023-08-01T11:26:42Z,delivered,855.43,4
order_039261,user_02289,prod_0224,2023-08-01T11:26:42Z,delivered,855.43,4
order_039262,user_08986,prod_0555,2023-08-25T13:07:31Z,delivered,50.4,1
order_039263,user_02808,prod_0018,2024-01-23T10:11:43Z,delivered,1254.37,1
order_039264,user_02107,prod_0934,2023-06-20T16:21:38Z,delivered,535.29,2
order_039264,user_02107,prod_0085,2023-06-20T16:21:38Z,delivered,535.29,2
order_039265,user_05646,prod_0393,2024-02-21T00:29:45Z,cancelled,24.56,1
order_039266,user_01580,prod_0633,2022-07-10T02:10:53Z,delivered,444.56,1
order_039267,user_01759,prod_0330,2023-10-12T15:13:19Z,shipped,485.11,1
order_039268,user_00713,prod_0705,2022-03-25T20:00:31Z,delivered,819.48,4
order_039268,user_00713,prod_0091,2022-03-25T20:00:31Z,delivered,819.48,4
order_039268,user_00713,prod_0935,2022-03-25T20:00:31Z,delivered,819.48,4
order_039268,user_00713,prod_0477,2022-03-25T20:00:31Z,delivered,819.48,4
order_039269,user_05438,prod_0015,2023-12-12T19:51:26Z,delivered,1577.19,4
order_039269,user_05438,prod_0154,2023-12-12T19:51:26Z,delivered,1577.19,4
order_039269,user_05438,prod_0811,2023-12-12T19:51:26Z,delivered,1577.19,4
order_039269,user_05438,prod_0837,2023-12-12T19:51:26Z,delivered,1577.19,4
order_039270,user_08837,prod_0861,2024-01-12T07:31:25Z,delivered,120.55,2
order_039270,user_08837,prod_0902,2024-01-12T07:31:25Z,delivered,120.55,2
order_039271,user_08776,prod_0088,2022-03-15T01:48:01Z,delivered,1364.04,2
order_039271,user_08776,prod_0162,2022-03-15T01:48:01Z,delivered,1364.04,2
order_039272,user_05713,prod_0214,2024-04-20T18:22:21Z,processing,149.72,1
order_039273,user_02260,prod_0378,2024-04-11T03:35:49Z,delivered,58.97,1
order_039274,user_06359,prod_0832,2024-10-22T07:39:57Z,delivered,1012.95,5
order_039274,user_06359,prod_0090,2024-10-22T07:39:57Z,delivered,1012.95,5
order_039274,user_06359,prod_0957,2024-10-22T07:39:57Z,delivered,1012.95,5
order_039274,user_06359,prod_0116,2024-10-22T07:39:57Z,delivered,1012.95,5
order_039274,user_06359,prod_0722,2024-10-22T07:39:57Z,delivered,1012.95,5
order_039275,user_00788,prod_0682,2022-05-23T08:57:26Z,processing,667.28,2
order_039275,user_00788,prod_0414,2022-05-23T08:57:26Z,processing,667.28,2
