user_id,product_id,duration_s,viewed_at,source
user_05370,prod_0458,31,2024-10-05T16:13:11Z,search
user_05966,prod_0316,14,2022-02-18T02:43:39Z,search
user_03407,prod_0023,62,2024-05-10T10:36:53Z,browse
user_03807,prod_0622,9,2023-12-30T10:05:58Z,browse
user_04232,prod_0218,22,2023-05-23T14:22:26Z,recommendation
user_05625,prod_0013,6,2023-07-17T04:28:01Z,search
user_08116,prod_0119,9,2023-06-01T17:17:51Z,browse
user_04122,prod_0473,46,2022-05-03T12:07:37Z,browse
user_04402,prod_0143,23,2023-03-31T18:18:16Z,recommendation
user_05712,prod_0345,57,2022-12-15T01:56:19Z,recommendation
user_04696,prod_0842,104,2024-08-27T06:55:53Z,search
user_05156,prod_0627,46,2022-08-04T03:11:07Z,recommendation
user_03893,prod_0588,4,2024-11-24T02:22:02Z,search
user_03545,prod_0556,165,2023-03-07T10:31:11Z,search
user_07296,prod_0373,28,2022-11-08T16:12:40Z,search
user_02854,prod_0444,24,2023-09-17T20:56:38Z,category
user_09975,prod_0108,22,2022-07-02T01:17:04Z,browse
user_04116,prod_0360,35,2024-09-30T11:43:42Z,homepage
user_07520,prod_0509,2,2022-08-16T09:31:53Z,recommendation
user_09985,prod_0932,72,2023-05-06T23:54:38Z,homepage
user_08417,prod_0542,175,2022-01-10T09:59:23Z,recommendation
user_03865,prod_0471,59,2024-11-05T15:53:10Z,search
user_02045,prod_0100,65,2023-10-05T23:03:21Z,recommendation
user_02560,prod_0460,29,2023-07-23T12:17:41Z,category
user_02703,prod_0008,68,2023-03-06T14:16:15Z,homepage
user_04228,prod_0561,19,2024-12-18T14:32:35Z,search
user_09293,prod_0178,30,2023-08-11T23:53:50Z,category
user_07434,prod_0527,65,2024-05-24T05:31:20Z,recommendation
user_02554,prod_0707,77,2023-05-27T14:52:45Z,browse
user_09585,prod_0636,16,2023-06-29T04:26:30Z,homepage
user_01799,prod_0098,19,2023-10-07T18:48:01Z,search
user_02265,prod_0784,53,2023-02-19T18:23:03Z,homepage
user_08775,prod_0184,3,2024-11-18T20:45:38Z,browse
user_03954,prod_0050,48,2024-08-25T12:05:08Z,search
user_09872,prod_0666,38,2024-02-22T13:37:49Z,search
user_06534,prod_0681,27,2023-04-26T20:36:27Z,browse
user_08647,prod_0225,135,2023-03-24T22:59:39Z,recommendation
user_07088,prod_0613,13,2022-07-17T13:02:02Z,recommendation
user_01537,prod_0628,118,2024-06-03T01:56:31Z,browse
user_01318,prod_0663,4,2023-08-20T00:19:57Z,homepage
user_09546,prod_0947,10,2024-01-21T08:54:08Z,search
user_09781,prod_0693,191,2022-10-08T04:15:21Z,browse
user_08154,prod_0823,17,2022-05-24T03:29:08Z,homepage
user_01968,prod_0517,24,2024-09-21T02:56:36Z,search
user_06771,prod_0959,44,2024-05-13T05:43:33Z,search
user_01842,prod_0912,19,2023-02-23T01:53:10Z,browse
user_06827,prod_0587,19,2023-04-10T05:58:24Z,category
user_09108,prod_0554,29,2023-10-30T22:19:50Z,recommendation
user_01181,prod_0970,18,2024-09-16T12:39:16Z,recommendation
user_08652,prod_0281,8,2024-03-24T17:05:42Z,recommendation
user_06256,prod_0593,100,2022-03-13T15:31:49Z,homepage
user_01214,prod_0131,60,2022-12-14T09:54:59Z,recommendation
user_08880,prod_0854,50,2024-06-04T21:28:34Z,search
user_06610,prod_0010,49,2023-01-29T14:01:18Z,homepage
user_00099,prod_0408,2,2022-03-14T15:10:11Z,search
user_08186,prod_0316,24,2022-11-07T18:25:53Z,search
user_05682,prod_0635,6,2022-11-29T22:34:43Z,recommendation
user_07380,prod_0535,7,2022-12-17T02:28:34Z,recommendation
user_07350,prod_0442,158,2024-09-30T09:52:22Z,homepage
user_03028,prod_0409,34,2023-03-21T12:03:25Z,homepage
user_07786,prod_0149,43,2022-07-27T07:35:56Z,category
user_00907,prod_0072,23,2024-10-28T18:30:03Z,browse
user_06525,prod_0455,32,2022-09-14T05:01:08Z,recommendation
user_01943,prod_0565,12,2024-02-28T08:08:40Z,browse
user_03083,prod_0196,5,2023-02-27T13:54:02Z,browse
user_09237,prod_0162,1,2024-05-25T02:02:02Z,search
user_00208,prod_0042,88,2022-09-07T08:16:24Z,recommendation
user_02267,prod_0232,6,2023-10-04T03:51:43Z,homepage
user_08551,prod_0015,31,2023-10-26T22:16:47Z,recommendation
user_00219,prod_0456,48,2023-11-25T09:15:42Z,homepage
user_04178,prod_0644,23,2022-04-03T06:03:59Z,category
user_03628,prod_0036,31,2024-05-09T14:52:23Z,recommendation
user_02959,prod_0522,121,2022-08-01T23:30:28Z,browse
user_05578,prod_0148,38,2023-07-02T05:47:30Z,recommendation
user_05405,prod_0702,90,2024-05-06T08:03:57Z,category
user_05992,prod_0106,27,2023-11-12T19:29:10Z,category
user_06117,prod_0185,697,2023-11-23T08:52:16Z,search
user_08385,prod_0929,25,2022-07-12T01:42:06Z,category
user_04682,prod_0441,12,2022-12-09T16:06:14Z,browse
user_08258,prod_0730,60,2022-11-09T19:25:48Z,recommendation
user_08189,prod_0054,10,2022-11-24T23:34:01Z,browse
user_00133,prod_0888,74,2022-05-21T06:13:43Z,category
user_08963,prod_0844,25,2023-11-18T23:55:00Z,search
user_04627,prod_0189,32,2023-07-31T21:18:48Z,browse
user_09538,prod_0822,63,2022-05-11T22:23:49Z,category
user_07563,prod_0661,247,2023-01-22T03:34:25Z,recommendation
user_00006,prod_0070,70,2022-03-18T18:18:25Z,category
user_01423,prod_0858,55,2022-11-12T14:10:20Z,homepage
user_04359,prod_0273,47,2023-09-10T06:37:08Z,category
user_08536,prod_0330,37,2024-08-25T04:14:10Z,browse
user_00454,prod_0640,7,2024-10-13T04:43:14Z,category
user_05441,prod_0485,48,2024-10-02T05:12:16Z,category
user_05920,prod_0090,9,2022-03-24T17:04:00Z,recommendation
user_00496,prod_0648,20,2022-04-28T00:57:25Z,homepage
user_08700,prod_0076,10,2023-09-23T08:58:09Z,category
user_00452,prod_0103,3,2022-05-29T19:10:53Z,category
user_07600,prod_0779,47,2023-04-30T06:30:50Z,homepage
user_02824,prod_0072,168,2023-11-30T04:43:48Z,category
user_05552,prod_0780,73,2024-04-02T18:25:31Z,recommendation
user_02924,prod_0640,14,2024-01-08T22:19:33Z,search
user_06779,prod_0504,53,2022-01-04T22:55:01Z,browse
user_01779,prod_0333,18,2022-04-16T23:37:08Z,browse
user_03524,prod_0660,17,2022-12-02T18:57:53Z,browse
user_08422,prod_0470,33,2022-05-15T16:50:14Z,browse
user_08727,prod_0048,91,2022-02-27T07:56:56Z,homepage
user_09120,prod_0257,60,2024-02-07T20:03:16Z,search
user_08872,prod_0041,51,2022-10-14T18:19:49Z,homepage
user_02570,prod_0235,12,2022-12-29T19:21:19Z,homepage
user_03084,prod_0783,8,2024-08-05T14:00:32Z,category
user_09118,prod_0115,20,2022-01-27T23:45:14Z,homepage
user_00618,prod_0987,6,2024-02-16T05:44:09Z,category
user_02556,prod_0107,9,2022-02-22T13:41:12Z,search
user_09979,prod_0975,47,2024-07-22T21:43:09Z,homepage
user_09998,prod_0699,179,2024-05-17T21:46:16Z,browse
user_09579,prod_0683,37,2023-12-27T21:50:44Z,browse
user_06872,prod_0135,24,2024-09-05T11:41:44Z,homepage
user_08528,prod_0488,102,2024-03-18T16:06:42Z,category
user_03356,prod_0133,32,2024-04-09T06:58:22Z,browse
user_07716,prod_0937,4,2024-08-14T23:27:07Z,recommendation
user_01848,prod_0215,27,2023-11-21T12:21:19Z,recommendation
user_04251,prod_0357,60,2023-05-10T05:51:55Z,browse
user_00315,prod_0374,35,2022-09-04T09:30:44Z,homepage
user_08647,prod_0740,102,2022-02-21T12:54:54Z,search
user_04447,prod_0558,79,2022-06-13T12:33:03Z,recommendation
user_04778,prod_0036,78,2022-02-21T15:58:33Z,browse
user_02918,prod_0598,11,2023-03-30T05:30:50Z,category
user_09252,prod_0278,16,2023-09-26T06:02:50Z,category
user_05160,prod_0639,33,2022-07-31T09:29:04Z,category
user_00849,prod_0559,8,2023-06-29T19:25:07Z,homepage
user_00403,prod_0604,167,2023-10-06T13:51:21Z,recommendation
user_05190,prod_0445,81,2022-01-04T21:08:10Z,recommendation
user_09087,prod_0078,10,2024-07-13T22:15:31Z,recommendation
user_08163,prod_0664,9,2022-09-09T03:43:52Z,recommendation
user_06378,prod_0849,22,2023-12-13T04:47:12Z,category
user_07093,prod_0506,24,2022-07-31T07:36:45Z,homepage
user_05215,prod_0517,18,2022-01-19T11:39:57Z,recommendation
user_02760,prod_0413,168,2024-05-09T21:48:46Z,category
user_02918,prod_0462,33,2024-11-17T21:06:00Z,recommendation
user_01031,prod_0680,50,2024-11-23T11:07:28Z,search
user_00553,prod_0635,23,2023-02-28T09:38:41Z,browse
user_06553,prod_0546,159,2024-04-26T02:28:51Z,search
user_02430,prod_0283,19,2022-12-29T08:38:51Z,category
user_05544,prod_0780,14,2024-02-20T11:40:45Z,recommendation
user_08522,prod_0309,15,2022-06-11T22:45:22Z,recommendation
user_00303,prod_0084,23,2022-07-04T00:34:42Z,browse
user_00514,prod_0886,32,2023-06-27T16:46:27Z,homepage
user_07194,prod_0431,30,2024-01-18T11:42:50Z,homepage
user_05973,prod_0297,14,2023-12-21T17:08:50Z,browse
user_06986,prod_0294,85,2024-06-21T01:03:24Z,homepage
user_04178,prod_0060,61,2023-04-07T00:16:57Z,category
user_01113,prod_0750,65,2024-07-16T07:43:30Z,homepage
user_06622,prod_0898,285,2023-12-30T03:43:42Z,category
user_07500,prod_0541,108,2023-02-19T17:05:57Z,category
user_03721,prod_0138,17,2023-10-05T02:47:37Z,category
user_08043,prod_0592,65,2022-07-20T22:27:15Z,category
user_05864,prod_0896,75,2023-02-09T05:29:28Z,category
user_04559,prod_0063,59,2023-01-20T12:56:35Z,search
user_06731,prod_0133,34,2022-07-15T04:21:07Z,recommendation
user_05940,prod_0142,104,2023-01-12T17:18:59Z,search
user_02258,prod_0039,217,2023-01-21T12:17:12Z,browse
user_08447,prod_0766,32,2022-01-31T00:28:39Z,recommendation
user_00763,prod_0066,13,2024-08-28T10:39:02Z,search
user_01979,prod_0301,23,2022-05-01T12:13:49Z,search
user_04639,prod_0304,28,2024-07-02T17:06:49Z,browse
user_06993,prod_0598,46,2022-11-09T01:29:24Z,category
user_01045,prod_0387,51,2022-03-09T20:15:38Z,browse
user_06395,prod_0774,102,2022-04-25T07:15:53Z,homepage
user_03834,prod_0517,77,2022-05-07T14:22:59Z,browse
user_08567,prod_0321,37,2024-01-06T17:12:46Z,category
user_02701,prod_0570,6,2023-02-12T15:35:06Z,homepage
user_02938,prod_0859,8,2023-10-20T19:57:39Z,homepage
user_00365,prod_0804,7,2022-04-06T06:01:04Z,category
user_03996,prod_0024,91,2023-11-15T13:36:21Z,homepage
user_01327,prod_0341,8,2022-11-02T21:50:46Z,browse
user_07200,prod_0014,40,2024-04-22T00:36:56Z,browse
user_04453,prod_0930,35,2022-10-29T23:53:31Z,browse
user_09126,prod_0667,23,2022-11-15T09:25:58Z,homepage
user_04064,prod_0860,35,2022-11-15T23:31:32Z,search
user_03953,prod_0232,12,2024-03-19T05:17:44Z,browse
user_05090,prod_0786,13,2022-01-25T19:02:24Z,browse
user_08820,prod_0191,31,2022-07-14T21:49:48Z,homepage
user_00378,prod_0024,7,2024-02-07T10:43:31Z,homepage
user_01751,prod_0674,19,2024-11-01T00:26:36Z,recommendation
user_00934,prod_0487,47,2023-08-02T07:18:00Z,recommendation
user_00262,prod_0364,57,2024-07-09T00:35:57Z,search
user_09230,prod_0238,27,2024-02-18T04:22:46Z,browse
user_08165,prod_0179,36,2022-09-25T16:55:03Z,category
user_01875,prod_0073,31,2023-09-16T20:47:02Z,search
user_01243,prod_0467,23,2024-09-30T11:46:38Z,browse
user_04379,prod_0102,48,2022-01-28T11:13:44Z,homepage
user_00761,prod_0808,107,2024-07-08T09:12:55Z,homepage
user_00609,prod_0568,6,2024-10-25T11:51:33Z,browse
user_01575,prod_0489,21,2024-05-13T05:15:14Z,browse
user_07989,prod_0674,33,2022-12-24T07:03:42Z,recommendation
user_02736,prod_0193,33,2022-02-17T11:37:51Z,category
user_01313,prod_0147,58,2024-03-20T06:12:01Z,search
user_07918,prod_0035,62,2022-07-07T00:40:06Z,recommendation
user_07599,prod_0059,79,2024-07-10T20:08:45Z,browse
user_00852,prod_0102,35,2023-07-06T08:57:03Z,browse
user_08543,prod_0419,20,2023-12-08T00:43:51Z,recommendation
user_07027,prod_0602,9,2022-05-26T23:12:54Z,category
user_01493,prod_0722,12,2023-06-20T09:20:34Z,category
user_08993,prod_0381,30,2023-04-03T21:42:53Z,category
user_02677,prod_0300,25,2024-04-14T05:59:36Z,homepage
user_00118,prod_0149,11,2022-08-12T17:50:00Z,search
user_00480,prod_0838,60,2022-12-22T13:28:52Z,category
user_08440,prod_0467,44,2022-07-06T15:52:20Z,recommendation
user_02261,prod_0562,39,2024-07-08T12:37:52Z,recommendation
user_05830,prod_0240,24,2023-07-10T01:30:19Z,homepage
user_05513,prod_0254,37,2023-09-08T02:34:17Z,browse
user_09560,prod_0100,50,2023-01-24T12:20:26Z,search
user_05328,prod_0670,26,2024-06-19T07:16:17Z,browse
user_01083,prod_0259,20,2023-06-10T17:36:32Z,search
user_02829,prod_0059,12,2024-03-31T17:38:41Z,browse
user_01920,prod_0303,35,2023-08-10T19:41:36Z,search
user_02102,prod_0932,19,2023-06-02T10:36:44Z,search
user_02096,prod_0788,114,2022-10-24T23:39:48Z,category
user_06957,prod_0791,42,2022-06-16T13:24:38Z,homepage
user_07774,prod_0209,108,2023-10-10T07:38:39Z,recommendation
user_02720,prod_0177,27,2023-11-04T06:44:47Z,search
user_01918,prod_0065,6,2024-01-28T05:21:40Z,category
user_00108,prod_0620,39,2024-07-29T16:53:04Z,homepage
user_02355,prod_0641,93,2024-09-03T13:49:50Z,recommendation
user_08492,prod_0110,85,2023-08-20T12:13:38Z,browse
user_00592,prod_0807,26,2024-06-06T11:53:30Z,recommendation
user_08559,prod_0117,14,2024-10-31T19:31:22Z,browse
user_08406,prod_0045,6,2024-12-15T19:27:23Z,browse
user_02957,prod_0516,5,2022-03-01T22:20:30Z,homepage
user_03214,prod_0743,21,2023-11-30T14:24:45Z,browse
user_02040,prod_0098,6,2022-03-22T22:22:21Z,search
user_06898,prod_0887,14,2023-06-03T23:21:30Z,browse
user_08832,prod_0008,27,2024-06-05T18:20:34Z,category
user_06390,prod_0567,11,2023-07-11T16:21:31Z,search
user_07682,prod_0572,76,2022-06-05T23:00:58Z,category
user_04930,prod_0662,51,2024-07-15T13:03:14Z,search
user_01420,prod_0025,144,2024-05-02T01:49:00Z,homepage
user_02399,prod_0858,536,2023-07-07T22:39:57Z,search
user_08208,prod_0541,19,2022-10-02T19:44:20Z,search
user_07158,prod_0401,26,2023-12-30T03:29:44Z,homepage
user_05345,prod_0456,33,2022-02-02T15:20:46Z,homepage
user_07595,prod_0769,57,2022-01-08T20:28:47Z,search
user_01358,prod_0276,26,2023-05-03T13:22:38Z,category
user_05521,prod_0251,136,2024-12-25T09:29:18Z,recommendation
user_08839,prod_0131,115,2023-09-17T12:49:03Z,category
user_04401,prod_0317,7,2023-12-10T06:14:45Z,category
user_06817,prod_0274,39,2022-03-21T22:22:34Z,category
user_09649,prod_0889,41,2023-01-20T19:21:37Z,category
user_05414,prod_0029,14,2024-10-17T21:54:58Z,browse
user_00046,prod_0802,12,2023-07-06T12:53:55Z,recommendation
user_08365,prod_0125,286,2023-01-20T17:43:15Z,homepage
user_08715,prod_0693,15,2022-02-05T11:20:11Z,recommendation
user_07057,prod_0242,19,2022-07-27T18:45:33Z,recommendation
user_00539,prod_0670,7,2022-03-30T11:56:05Z,homepage
user_06733,prod_0903,65,2023-04-19T17:50:23Z,homepage
user_05398,prod_0307,26,2024-09-04T12:45:59Z,browse
user_09770,prod_0077,24,2022-05-05T13:16:57Z,browse
user_02202,prod_0210,13,2024-07-15T18:45:46Z,homepage
user_03554,prod_0374,71,2023-11-02T14:52:54Z,homepage
user_09455,prod_0717,111,2022-11-12T02:27:47Z,category
user_06168,prod_0365,27,2023-06-19T16:13:15Z,category
user_04148,prod_0736,7,2024-08-09T17:38:23Z,browse
user_07737,prod_0261,19,2022-01-13T06:18:46Z,recommendation
user_09430,prod_0574,52,2023-07-03T19:36:36Z,category
user_06160,prod_0407,18,2022-05-15T00:17:55Z,browse
user_04936,prod_0896,32,2022-02-06T22:08:04Z,recommendation
user_00585,prod_0605,30,2024-09-11T10:03:03Z,search
user_01471,prod_0381,75,2022-09-30T18:26:13Z,search
user_02048,prod_0304,152,2024-08-20T13:45:00Z,browse
user_06430,prod_0452,31,2024-03-17T04:37:41Z,recommendation
user_02442,prod_0503,57,2023-10-01T13:12:42Z,search
user_05687,prod_0592,14,2023-08-24T11:34:43Z,browse
user_04860,prod_0034,58,2023-09-05T07:10:19Z,category
user_08732,prod_0574,30,2024-10-25T21:00:40Z,browse
user_00425,prod_0265,49,2023-08-15T06:54:02Z,search
user_07015,prod_0066,5,2023-09-27T14:20:51Z,homepage
user_05367,prod_0534,18,2023-01-06T09:51:28Z,recommendation
user_07180,prod_0649,9,2024-08-30T23:50:46Z,search
user_03542,prod_0087,94,2023-01-30T01:01:35Z,homepage
user_08354,prod_0139,8,2023-12-10T13:02:54Z,recommendation
user_08537,prod_0986,137,2023-05-18T18:25:34Z,category
user_08871,prod_0136,61,2023-02-07T10:20:44Z,homepage
user_02751,prod_0590,88,2023-11-25T02:15:27Z,browse
user_08017,prod_0497,13,2023-06-24T05:32:48Z,category
user_06294,prod_0623,66,2022-03-09T15:50:08Z,category
user_07329,prod_0373,71,2023-07-31T21:30:45Z,homepage
user_05267,prod_0608,15,2022-04-12T15:23:43Z,category
user_00473,prod_0714,29,2024-11-13T15:17:11Z,homepage
user_03859,prod_0268,68,2024-09-04T14:38:30Z,homepage
user_01155,prod_0023,22,2024-04-08T19:18:31Z,category
user_07811,prod_0381,55,2022-05-17T03:11:44Z,recommendation
user_04806,prod_0958,62,2022-05-06T20:24:04Z,homepage
user_04759,prod_0686,3,2024-04-13T20:14:36Z,browse
user_07918,prod_0214,24,2023-07-16T02:18:45Z,browse
user_07639,prod_0562,47,2024-10-24T17:18:33Z,search
user_04789,prod_0105,66,2024-02-12T05:46:45Z,homepage
user_02218,prod_0373,11,2024-05-10T08:09:59Z,homepage
user_04250,prod_0016,33,2022-08-14T19:40:16Z,browse
user_05202,prod_0082,56,2023-06-23T04:10:49Z,homepage
user_01274,prod_0775,94,2022-10-03T03:36:54Z,category
user_00464,prod_0096,42,2024-08-19T21:42:23Z,recommendation
user_01179,prod_0891,48,2023-12-13T15:50:57Z,homepage
user_01832,prod_0342,96,2023-10-04T23:40:59Z,browse
user_04873,prod_0163,52,2024-02-03T02:19:59Z,category
user_07339,prod_0819,35,2024-12-09T13:43:55Z,category
user_06955,prod_0382,19,2023-10-25T08:16:04Z,homepage
user_08517,prod_0907,18,2024-04-14T23:08:31Z,search
user_00475,prod_0962,69,2024-02-11T18:59:04Z,browse
user_07081,prod_0904,68,2022-12-24T04:21:22Z,search
user_05185,prod_0354,17,2022-05-27T20:04:35Z,browse
user_03733,prod_0437,64,2022-05-07T09:01:50Z,category
user_06902,prod_0135,51,2023-04-03T20:14:50Z,homepage
user_02564,prod_0469,61,2022-11-20T00:38:13Z,search
user_01146,prod_0043,17,2023-10-02T05:53:59Z,category
user_02785,prod_0203,32,2022-12-01T23:15:23Z,browse
user_00521,prod_0532,22,2023-07-14T11:09:54Z,browse
user_03248,prod_0417,46,2024-03-21T08:48:48Z,search
user_09214,prod_0707,51,2023-03-04T06:36:21Z,homepage
user_03022,prod_0871,22,2023-04-02T01:19:50Z,recommendation
user_03806,prod_0160,86,2023-09-04T12:56:16Z,homepage
user_06474,prod_0715,24,2023-08-13T19:36:30Z,category
user_08166,prod_0603,25,2023-07-28T07:08:17Z,recommendation
user_03259,prod_0985,7,2023-04-02T09:31:41Z,recommendation
user_04936,prod_0555,5,2024-02-13T19:02:42Z,search
user_01871,prod_0273,13,2022-03-20T23:02:12Z,homepage
user_03144,prod_0409,50,2022-09-30T13:01:08Z,homepage
user_00708,prod_0596,76,2024-08-08T13:39:55Z,recommendation
user_05307,prod_0781,13,2024-10-09T10:21:41Z,search
user_06396,prod_0853,101,2022-05-02T21:19:27Z,category
user_00261,prod_0147,17,2023-04-20T10:31:56Z,search
user_00883,prod_0258,126,2022-05-26T01:02:51Z,browse
user_02102,prod_0152,20,2023-02-03T08:44:37Z,category
user_08852,prod_0251,13,2024-07-21T23:18:50Z,homepage
user_06853,prod_0543,12,2023-09-23T10:55:20Z,browse
user_08339,prod_0747,92,2024-11-04T21:11:02Z,search
user_01100,prod_0235,34,2022-02-17T01:55:31Z,recommendation
user_05058,prod_0885,36,2023-04-28T12:49:55Z,search
user_09337,prod_0217,8,2024-02-28T12:04:39Z,homepage
user_01651,prod_0122,40,2022-12-18T09:44:58Z,browse
user_09688,prod_0796,26,2024-08-15T06:46:46Z,recommendation
user_07931,prod_0269,54,2024-10-06T04:15:31Z,search
user_01828,prod_0634,159,2023-05-24T02:49:40Z,browse
user_01694,prod_0162,91,2023-11-14T03:21:24Z,recommendation
user_09908,prod_0061,107,2023-06-19T22:25:20Z,browse
user_05823,prod_0693,14,2022-11-16T03:38:17Z,browse
user_09546,prod_0955,30,2023-09-21T19:50:49Z,recommendation
user_06587,prod_0790,23,2024-04-05T18:13:22Z,homepage
user_08092,prod_0631,16,2022-04-10T11:39:04Z,recommendation
user_00354,prod_0311,128,2024-09-30T18:36:55Z,homepage
user_03035,prod_0539,40,2024-10-18T22:24:21Z,recommendation
user_00431,prod_0040,20,2023-03-16T09:40:55Z,search
user_06033,prod_0420,100,2024-09-30T07:33:24Z,browse
user_01101,prod_0559,8,2022-05-14T21:34:34Z,homepage
user_01490,prod_0120,22,2022-01-23T13:29:58Z,browse
user_02925,prod_0930,44,2022-12-16T10:37:48Z,category
user_03434,prod_0772,5,2023-04-27T13:01:13Z,browse
user_06066,prod_0918,54,2022-09-01T03:04:43Z,search
user_07890,prod_0755,29,2023-07-18T13:13:15Z,search
user_05552,prod_0097,16,2022-12-05T01:05:58Z,homepage
user_03226,prod_0656,29,2024-07-15T13:13:03Z,browse
user_08889,prod_0609,7,2024-08-19T18:15:54Z,browse
user_07087,prod_0581,36,2023-09-12T13:48:04Z,browse
user_06891,prod_0411,17,2024-06-24T07:44:30Z,homepage
user_03230,prod_0481,15,2022-03-08T06:59:54Z,search
user_09846,prod_0838,26,2022-07-19T20:45:01Z,browse
user_08666,prod_0456,159,2022-05-11T20:54:13Z,recommendation
user_02699,prod_0887,17,2024-09-22T16:36:34Z,homepage
user_05911,prod_0664,64,2024-11-29T00:07:35Z,browse
user_09459,prod_0588,137,2023-05-16T22:58:15Z,recommendation
user_04241,prod_0530,7,2022-12-18T04:39:25Z,browse
user_07729,prod_0057,23,2022-06-23T21:20:06Z,homepage
user_09879,prod_0792,1,2023-04-25T04:50:20Z,category
user_02156,prod_0655,83,2022-06-29T04:29:03Z,category
user_07679,prod_0640,24,2022-06-23T21:32:26Z,search
user_09515,prod_0857,68,2022-01-11T01:20:01Z,category
user_09514,prod_0322,24,2023-03-21T10:04:02Z,browse
user_03929,prod_0341,33,2023-11-03T05:42:40Z,category
user_08310,prod_0816,17,2024-02-07T01:22:26Z,recommendation
user_04991,prod_0448,28,2024-09-06T01:26:27Z,homepage
user_01308,prod_0708,35,2024-07-03T05:39:30Z,search
user_04078,prod_0658,27,2022-06-26T19:26:19Z,category
user_02738,prod_0545,81,2022-08-19T21:42:18Z,recommendation
user_06031,prod_0827,5,2023-05-14T07:47:19Z,browse
user_09785,prod_0741,155,2023-10-02T10:32:30Z,browse
user_06818,prod_0435,50,2023-09-07T00:44:17Z,category
user_06509,prod_0999,23,2023-10-30T01:40:22Z,recommendation
user_05893,prod_0573,70,2023-01-16T23:26:30Z,recommendation
user_03437,prod_0822,41,2023-07-27T22:23:31Z,search
user_09586,prod_0565,19,2022-01-14T11:09:23Z,category
user_07117,prod_0748,26,2023-02-27T03:46:12Z,search
user_09599,prod_0090,9,2022-07-01T20:53:54Z,homepage
user_08036,prod_0879,11,2023-05-13T23:52:13Z,category
user_06892,prod_0018,23,2022-10-30T21:36:36Z,browse
user_06367,prod_0618,50,2024-06-09T08:27:15Z,recommendation
user_07022,prod_0081,13,2023-12-03T20:34:58Z,browse
user_03703,prod_0827,12,2022-03-29T09:25:50Z,search
user_03381,prod_0598,130,2024-06-28T22:26:31Z,browse
user_08884,prod_0175,3,2024-02-08T03:04:38Z,category
user_07600,prod_0895,25,2022-10-17T02:08:14Z,search
user_03984,prod_0462,36,2023-07-05T01:06:20Z,recommendation
user_07676,prod_0327,34,2022-10-22T00:02:16Z,recommendation
user_09255,prod_0687,17,2024-04-29T06:05:01Z,browse
user_05304,prod_0295,10,2022-08-28T00:58:22Z,category
user_07335,prod_0914,52,2022-08-10T09:36:20Z,recommendation
user_00586,prod_0283,24,2023-09-02T11:05:40Z,category
user_00998,prod_0809,14,2023-10-08T11:56:14Z,recommendation
user_03138,prod_0319,75,2024-09-09T17:07:00Z,homepage
user_07179,prod_0201,35,2022-02-23T02:02:17Z,homepage
user_05940,prod_0042,56,2024-03-18T14:25:40Z,search
user_00853,prod_0534,46,2022-02-21T00:46:08Z,homepage
user_09076,prod_0074,20,2023-06-22T07:44:18Z,recommendation
user_04443,prod_0125,121,2024-11-11T02:07:34Z,recommendation
user_06848,prod_0536,27,2023-05-05T03:29:33Z,search
user_09419,prod_0378,49,2022-02-27T07:36:08Z,browse
user_06017,prod_0342,14,2024-07-20T14:59:09Z,browse
user_01972,prod_0982,36,2023-10-09T10:00:16Z,recommendation
user_04140,prod_0679,190,2024-07-30T06:05:00Z,homepage
user_05811,prod_0975,79,2022-04-21T01:52:28Z,homepage
user_01293,prod_0046,18,2024-09-27T07:26:16Z,search
user_05267,prod_0529,108,2023-01-18T11:43:50Z,browse
user_04024,prod_0257,89,2023-10-15T00:31:15Z,homepage
user_01222,prod_0906,52,2023-07-20T08:03:10Z,category
user_07587,prod_0781,19,2023-12-14T20:43:59Z,browse
user_06289,prod_0181,153,2024-06-20T21:51:08Z,search
user_09847,prod_0128,19,2024-11-25T23:00:02Z,browse
user_05266,prod_0160,48,2024-02-26T19:32:21Z,browse
user_02067,prod_0038,40,2023-05-04T03:42:52Z,homepage
user_01613,prod_0537,36,2022-10-13T21:16:36Z,browse
user_02295,prod_0532,140,2024-05-16T00:45:04Z,homepage
user_08690,prod_0672,46,2024-06-11T21:17:27Z,browse
user_07282,prod_0202,71,2024-08-15T18:32:55Z,search
user_05870,prod_0593,9,2024-12-11T21:51:10Z,category
user_00365,prod_0897,24,2023-05-31T06:48:51Z,recommendation
user_07648,prod_0481,58,2022-07-07T03:42:22Z,browse
user_07058,prod_0674,33,2024-01-30T12:02:10Z,category
user_01556,prod_0083,1,2023-05-06T21:39:02Z,browse
user_00283,prod_0169,33,2024-02-07T11:08:02Z,homepage
user_01369,prod_0219,74,2024-08-15T21:06:48Z,homepage
user_06598,prod_0562,49,2024-10-03T08:41:10Z,recommendation
user_05128,prod_0943,57,2022-01-09T17:52:08Z,search
user_08042,prod_0553,87,2023-03-18T09:09:03Z,homepage
user_04561,prod_0758,15,2023-10-10T06:11:08Z,homepage
user_00120,prod_0478,89,2024-09-10T00:08:55Z,category
user_03574,prod_0385,59,2022-06-18T08:17:57Z,recommendation
user_01375,prod_0702,23,2022-01-12T15:45:43Z,homepage
user_09164,prod_0509,24,2024-07-03T06:47:28Z,category
user_03237,prod_0594,28,2023-02-20T13:05:54Z,homepage
user_05987,prod_0225,45,2022-08-06T14:34:32Z,category
